Full Name,Merrill Lynch Option Volatility Estimate MOVE Index
Series Name,
Series ID,BBG-BBG-MOVE_Index
Path,
Frequency,일
Unit,US dollar
Preprocess,
가중치,
2014-01-21,59.5467
2014-01-20,60.2776
2014-01-17,60.2776
2014-01-16,60.7997
2014-01-15,60.8149
2014-01-14,61.6336
2014-01-13,58.9156
2014-01-10,61.1819
2014-01-09,73.7426
2014-01-08,75.284
2014-01-07,73.7774
2014-01-06,69.8862
2014-01-03,72.7462
2014-01-02,73.3983
2014-01-01,73.546
2013-12-31,73.546
2013-12-30,69.0673
2013-12-27,65.8279
2013-12-26,66.7598
2013-12-25,67.7712
2013-12-24,67.7712
2013-12-23,66.1591
2013-12-20,67.3065
2013-12-19,67.7439
2013-12-18,64.9565
2013-12-17,68.4634
2013-12-16,69.918
2013-12-13,72.6109
2013-12-12,72.7988
2013-12-11,71.7821
2013-12-10,70.5118
2013-12-09,67.754
2013-12-06,69.2368
2013-12-05,76.0999
2013-12-04,75.7952
2013-12-03,72.0794
2013-12-02,73.1473
2013-11-29,67.965
2013-11-28,67.7774
2013-11-27,67.7774
2013-11-26,65.2655
2013-11-25,65.0567
2013-11-22,66.8119
2013-11-21,68.3506
2013-11-20,66.4537
2013-11-19,62.2957
2013-11-18,58.314
2013-11-15,62.1778
2013-11-14,61.9477
2013-11-13,65.8254
2013-11-12,69.6409
2013-11-11,69.9217
2013-11-08,69.9217
2013-11-07,66.5181
2013-11-06,67.0706
2013-11-05,68.5614
2013-11-04,64.2148
2013-11-01,69.5623
2013-10-31,61.6804
2013-10-30,60.5962
2013-10-29,58.8118
2013-10-28,58.5357
2013-10-25,61.14
2013-10-24,63.1394
2013-10-23,62.0475
2013-10-22,63.0545
2013-10-21,71.4668
2013-10-18,72.4643
2013-10-17,70.0888
2013-10-16,73.1707
2013-10-15,75.8137
2013-10-14,77.1074
2013-10-11,77.1074
2013-10-10,80.0847
2013-10-09,80.7998
2013-10-08,81.1225
2013-10-07,80.2882
2013-10-04,82.4795
2013-10-03,80.3343
2013-10-02,82.1508
2013-10-01,87.3693
2013-09-30,80.1572
2013-09-27,77.9955
2013-09-26,77.5522
2013-09-25,75.3016
2013-09-24,74.8227
2013-09-23,75.3482
2013-09-20,77.7286
2013-09-19,80.3358
2013-09-18,82.746
2013-09-17,90.8188
2013-09-16,94.5474
2013-09-13,96.1705
2013-09-12,96.3782
2013-09-11,97.9994
2013-09-10,101.8103
2013-09-09,100.7114
2013-09-06,105.4876
2013-09-05,114.1887
2013-09-04,111.3608
2013-09-03,105.7785
2013-09-02,103.5277
2013-08-30,103.5277
2013-08-29,98.8459
2013-08-28,98.542
2013-08-27,94.9219
2013-08-26,95.8018
2013-08-23,99.7944
2013-08-22,103.1897
2013-08-21,98.7874
2013-08-20,95.7008
2013-08-19,99.4839
2013-08-16,94.654
2013-08-15,86.7418
2013-08-14,80.9185
2013-08-13,81.6737
2013-08-12,74.0896
2013-08-09,75.4038
2013-08-08,75.362
2013-08-07,75.4381
2013-08-06,78.1799
2013-08-05,72.6633
2013-08-02,73.1565
2013-08-01,91.3993
2013-07-31,82.5984
2013-07-30,83.2696
2013-07-29,83.1824
2013-07-26,81.6379
2013-07-25,82.604
2013-07-24,80.1974
2013-07-23,74.0521
2013-07-22,72.6182
2013-07-19,75.9024
2013-07-18,77.447
2013-07-17,81.9189
2013-07-16,87.9952
2013-07-15,89.4019
2013-07-12,94.4621
2013-07-11,93.5369
2013-07-10,98.9792
2013-07-09,99.5145
2013-07-08,107.7783
2013-07-05,117.8877
2013-07-04,109.2726
2013-07-03,109.2726
2013-07-02,107.5594
2013-07-01,101.318
2013-06-28,99.7542
2013-06-27,97.1255
2013-06-26,103.4642
2013-06-25,108.442
2013-06-24,110.9822
2013-06-21,103.7298
2013-06-20,96.0231
2013-06-19,86.8946
2013-06-18,81.0153
2013-06-17,78.4642
2013-06-14,78.4531
2013-06-13,82.4018
2013-06-12,81.8907
2013-06-11,82.3352
2013-06-10,84.7485
2013-06-07,81.5289
2013-06-06,84.7485
2013-06-05,83.6421
2013-06-04,82.7881
2013-06-03,79.2288
2013-05-31,79.9852
2013-05-30,77.4134
2013-05-29,81.2154
2013-05-28,75.5083
2013-05-27,65.1208
2013-05-24,65.1208
2013-05-23,68.2182
2013-05-22,65.3652
2013-05-21,59.7589
2013-05-20,60.5436
2013-05-17,61.3274
2013-05-16,55.9588
2013-05-15,58.2848
2013-05-14,57.7357
2013-05-13,56.5094
2013-05-10,55.3227
2013-05-09,48.8695
2013-05-08,49.3141
2013-05-07,51.0928
2013-05-06,49.4904
2013-05-03,49.0404
2013-05-02,49.6275
2013-05-01,49.0404
2013-04-30,49.2418
2013-04-29,49.6486
2013-04-26,50.2379
2013-04-25,49.3939
2013-04-24,49.7509
2013-04-23,50.0439
2013-04-22,50.5813
2013-04-19,51.3114
2013-04-18,51.3105
2013-04-17,51.9747
2013-04-16,51.9288
2013-04-15,52.347
2013-04-12,53.1198
2013-04-11,52.609
2013-04-10,53.9292
2013-04-09,52.7219
2013-04-08,54.9331
2013-04-05,54.8462
2013-04-04,56.9154
2013-04-03,57.8988
2013-04-02,55.9792
2013-04-01,56.1681
2013-03-29,57.3202
2013-03-28,57.3202
2013-03-27,58.4143
2013-03-26,56.0624
2013-03-25,57.6686
2013-03-22,61.8894
2013-03-21,58.9583
2013-03-20,58.0251
2013-03-19,59.6
2013-03-18,55.9
2013-03-15,55.8
2013-03-14,56
2013-03-13,54.6
2013-03-12,53.7
2013-03-11,55.1
2013-03-08,58.1
2013-03-07,60.5
2013-03-06,58.4
2013-03-05,56.5
2013-03-04,53.9
2013-03-01,55
2013-02-28,55.9
2013-02-27,57.3
2013-02-26,58
2013-02-25,60
2013-02-22,58.6
2013-02-21,59.7
2013-02-20,57.9
2013-02-19,58.4
2013-02-18,59.1
2013-02-15,59.1
2013-02-14,59.1
2013-02-13,61.7
2013-02-12,59.8
2013-02-11,60
2013-02-08,61.5
2013-02-07,59.9
2013-02-06,62.8
2013-02-05,64.8
2013-02-04,63.1
2013-02-01,65
2013-01-31,65.6
2013-01-30,66.4
2013-01-29,62.4
2013-01-28,63.7
2013-01-25,66.2
2013-01-24,55.3
2013-01-23,53.6
2013-01-22,53.7
2013-01-21,55.9
2013-01-18,55.9
2013-01-17,56.9
2013-01-16,53.2
2013-01-15,53.1
2013-01-14,55.8
2013-01-11,59.2
2013-01-10,58.2
2013-01-09,56.3
2013-01-08,58.6
2013-01-07,59.9
2013-01-04,62
2013-01-03,63.5
2013-01-02,61.1
2013-01-01,59.4
2012-12-31,59.4
2012-12-28,56.7
2012-12-27,55
2012-12-26,54.5
2012-12-25,54.9
2012-12-24,54.9
2012-12-21,55.3
2012-12-20,54.4
2012-12-19,57.8
2012-12-18,63
2012-12-17,57.1
2012-12-14,52.8
2012-12-13,55.1
2012-12-12,53.6
2012-12-11,51.6
2012-12-10,52.2
2012-12-07,53.1
2012-12-06,53.3
2012-12-05,52.3
2012-12-04,51.7
2012-12-03,51
2012-11-30,51.8
2012-11-29,51.7
2012-11-28,52.3
2012-11-27,51.7
2012-11-26,53.5
2012-11-23,53.7
2012-11-22,53.9
2012-11-21,53.9
2012-11-20,53.7
2012-11-19,54.7
2012-11-16,55
2012-11-15,55.6
2012-11-14,56.8
2012-11-13,57.3
2012-11-12,59.1
2012-11-09,59.1
2012-11-08,59.1
2012-11-07,60.9
2012-11-06,69.3
2012-11-05,68.6
2012-11-02,72.3
2012-11-01,72
2012-10-31,71.4
2012-10-30,71.1
2012-10-29,71.1
2012-10-26,73
2012-10-25,73.1
2012-10-24,67.1
2012-10-23,68.9
2012-10-22,69.8
2012-10-19,68.5
2012-10-18,69
2012-10-17,68.7
2012-10-16,64.8
2012-10-15,63
2012-10-12,61.4
2012-10-11,61.4
2012-10-10,59.6
2012-10-09,59.3
2012-10-08,60.4
2012-10-05,60.4
2012-10-04,59.8
2012-10-03,59.2
2012-10-02,60.4
2012-10-01,59.4
2012-09-28,60.5
2012-09-27,61.1
2012-09-26,58.5
2012-09-25,57.6
2012-09-24,57.5
2012-09-21,59.6
2012-09-20,59.7
2012-09-19,57.5
2012-09-18,59.8
2012-09-17,64.4
2012-09-14,68.3
2012-09-13,65.4
2012-09-12,69.9
2012-09-11,67.9
2012-09-10,68.2
2012-09-07,68.4
2012-09-06,71
2012-09-05,68.5
2012-09-04,67.1
2012-09-03,68.7
2012-08-31,68.7
2012-08-30,68
2012-08-29,64.9
2012-08-28,64.3
2012-08-27,66.3
2012-08-24,66.4
2012-08-23,65.5
2012-08-22,66.8
2012-08-21,70
2012-08-20,70.2
2012-08-17,74
2012-08-16,77.1
2012-08-15,73
2012-08-14,67.9
2012-08-13,67.2
2012-08-10,70.1
2012-08-09,73.7
2012-08-08,75.2
2012-08-07,73.9
2012-08-06,69.7
2012-08-03,71.9
2012-08-02,69.4
2012-08-01,74.1
2012-07-31,69.8
2012-07-30,68.4
2012-07-27,69.7
2012-07-26,62.6
2012-07-25,63.1
2012-07-24,62.9
2012-07-23,61.6
2012-07-20,61.3
2012-07-19,61.2
2012-07-18,61.9
2012-07-17,64.2
2012-07-16,62.8
2012-07-13,63.3
2012-07-12,63.4
2012-07-11,63.8
2012-07-10,63.3
2012-07-09,63.4
2012-07-06,66.8
2012-07-05,71.3
2012-07-04,72.4
2012-07-03,72.4
2012-07-02,71.6
2012-06-29,73.2
2012-06-28,70.2
2012-06-27,70.2
2012-06-26,71.1
2012-06-25,72.8
2012-06-22,75.1
2012-06-21,76.2
2012-06-20,77.7
2012-06-19,84.7
2012-06-18,85.7
2012-06-15,95.4
2012-06-14,91.5
2012-06-13,89.3
2012-06-12,88.5
2012-06-11,86.5
2012-06-08,86
2012-06-07,82.1
2012-06-06,87.7
2012-06-05,84.6
2012-06-04,86.5
2012-06-01,80.6
2012-05-31,74.4
2012-05-30,73
2012-05-29,68.9
2012-05-28,71.2
2012-05-25,71.2
2012-05-24,73.1
2012-05-23,73.7
2012-05-22,70.8
2012-05-21,69.1
2012-05-18,70.6
2012-05-17,70.6
2012-05-16,67
2012-05-15,67.7
2012-05-14,70.3
2012-05-11,61.5
2012-05-10,57.6
2012-05-09,58.7
2012-05-08,57.7
2012-05-07,56.7
2012-05-04,57.8
2012-05-03,63.3
2012-05-02,65.1
2012-05-01,67
2012-04-30,62.9
2012-04-27,64.1
2012-04-26,65.2
2012-04-25,70.6
2012-04-24,71.9
2012-04-23,70.9
2012-04-20,71.4
2012-04-19,72.2
2012-04-18,72.5
2012-04-17,73.9
2012-04-16,72.9
2012-04-13,72.6
2012-04-12,73.5
2012-04-11,76.3
2012-04-10,75.1
2012-04-09,76.2
2012-04-06,78.5
2012-04-05,83.7
2012-04-04,84.6
2012-04-03,84.3
2012-04-02,75.6
2012-03-30,78.6
2012-03-29,75.2
2012-03-28,77.4
2012-03-27,80.7
2012-03-26,85.6
2012-03-23,86.2
2012-03-22,87.1
2012-03-21,89.5
2012-03-20,93.3
2012-03-19,92.3
2012-03-16,84.9
2012-03-15,83.4
2012-03-14,89.7
2012-03-13,73.8
2012-03-12,69.9
2012-03-09,73.2
2012-03-08,76.6
2012-03-07,75.1
2012-03-06,75.8
2012-03-05,75
2012-03-02,76
2012-03-01,77.4
2012-02-29,75.9
2012-02-28,73.9
2012-02-27,74.8
2012-02-24,77.1
2012-02-23,79
2012-02-22,79.6
2012-02-21,79.3
2012-02-20,81.5
2012-02-17,81.5
2012-02-16,80.1
2012-02-15,76.6
2012-02-14,79
2012-02-13,78.8
2012-02-10,80.7
2012-02-09,83.2
2012-02-08,79
2012-02-07,79.3
2012-02-06,72.3
2012-02-03,76.7
2012-02-02,70.2
2012-02-01,72.7
2012-01-31,72.1
2012-01-30,72.4
2012-01-27,75.4
2012-01-26,75.9
2012-01-25,76.7
2012-01-24,81.6
2012-01-23,85.8
2012-01-20,84.6
2012-01-19,80
2012-01-18,75
2012-01-17,75.6
2012-01-16,79.2
2012-01-13,79.2
2012-01-12,77.1
2012-01-11,78.2
2012-01-10,80.2
2012-01-09,78.6
2012-01-06,81.7
2012-01-05,87.9
2012-01-04,88.9
2012-01-03,90.7
2012-01-02,91.1
2011-12-30,91.1
2011-12-29,94.1
2011-12-28,95.1
2011-12-27,94.8
2011-12-26,94.2
2011-12-23,94.2
2011-12-22,90.2
2011-12-21,91.8
2011-12-20,92.3
2011-12-19,87.6
2011-12-16,89.4
2011-12-15,87.2
2011-12-14,91.7
2011-12-13,90.3
2011-12-12,95.8
2011-12-09,99.9
2011-12-08,95
2011-12-07,94.3
2011-12-06,93
2011-12-05,94
2011-12-02,98.6
2011-12-01,100.8
2011-11-30,99.7
2011-11-29,103.1
2011-11-28,102.8
2011-11-25,102.3
2011-11-24,104.7
2011-11-23,104.7
2011-11-22,103.6
2011-11-21,107.5
2011-11-18,109.8
2011-11-17,111.7
2011-11-16,106.1
2011-11-15,108.6
2011-11-14,113.1
2011-11-11,113.7
2011-11-10,113.7
2011-11-09,111.8
2011-11-08,105.6
2011-11-07,106.3
2011-11-04,106.6
2011-11-03,109.2
2011-11-02,111.9
2011-11-01,116
2011-10-31,107.2
2011-10-28,107.4
2011-10-27,108.1
2011-10-26,105.2
2011-10-25,102.1
2011-10-24,103.6
2011-10-21,107.5
2011-10-20,105.9
2011-10-19,105
2011-10-18,107.5
2011-10-17,108.4
2011-10-14,109.2
2011-10-13,106.8
2011-10-12,108.3
2011-10-11,106.8
2011-10-10,106.4
2011-10-07,106.4
2011-10-06,108.7
2011-10-05,108.9
2011-10-04,109
2011-10-03,105.7
2011-09-30,100.6
2011-09-29,100.4
2011-09-28,103.1
2011-09-27,107.3
2011-09-26,107.4
2011-09-23,104.5
2011-09-22,103.4
2011-09-21,93.3
2011-09-20,99.9
2011-09-19,99.6
2011-09-16,97.6
2011-09-15,97.3
2011-09-14,96.6
2011-09-13,97.5
2011-09-12,99.2
2011-09-09,100.7
2011-09-08,99.4
2011-09-07,100.6
2011-09-06,103.1
2011-09-05,99.4
2011-09-02,99.4
2011-09-01,98.8
2011-08-31,97.9
2011-08-30,99.2
2011-08-29,98
2011-08-26,101.5
2011-08-25,107.7
2011-08-24,105.8
2011-08-23,105.5
2011-08-22,104.2
2011-08-19,100.3
2011-08-18,95
2011-08-17,87.8
2011-08-16,92
2011-08-15,99.8
2011-08-12,109.1
2011-08-11,107.9
2011-08-10,98.9
2011-08-09,107.7
2011-08-08,117.8
2011-08-05,100.7
2011-08-04,91
2011-08-03,85.5
2011-08-02,87.1
2011-08-01,84.1
2011-07-29,88
2011-07-28,86.5
2011-07-27,89.1
2011-07-26,84.8
2011-07-25,86.8
2011-07-22,84.3
2011-07-21,89
2011-07-20,85.1
2011-07-19,88.8
2011-07-18,89.6
2011-07-15,90.4
2011-07-14,89.1
2011-07-13,88.1
2011-07-12,90.3
2011-07-11,88.4
2011-07-08,85.8
2011-07-07,90.4
2011-07-06,89
2011-07-05,90.7
2011-07-04,90.5
2011-07-01,90.5
2011-06-30,88.9
2011-06-29,87.2
2011-06-28,89.4
2011-06-27,83.8
2011-06-24,84.8
2011-06-23,83.6
2011-06-22,79
2011-06-21,80.9
2011-06-20,82.5
2011-06-17,85.3
2011-06-16,87.9
2011-06-15,85.9
2011-06-14,82.5
2011-06-13,76.4
2011-06-10,78.1
2011-06-09,77.3
2011-06-08,77.5
2011-06-07,73.5
2011-06-06,75.8
2011-06-03,75.9
2011-06-02,76.6
2011-06-01,72.9
2011-05-31,71.5
2011-05-30,73.9
2011-05-27,73.9
2011-05-26,74.3
2011-05-25,75.8
2011-05-24,76.7
2011-05-23,78
2011-05-20,79.8
2011-05-19,79.8
2011-05-18,77.9
2011-05-17,78.1
2011-05-16,80.3
2011-05-13,82.1
2011-05-12,81.9
2011-05-11,83.2
2011-05-10,80.1
2011-05-09,82.4
2011-05-06,84.1
2011-05-05,83.4
2011-05-04,80.2
2011-05-03,80.1
2011-05-02,76.3
2011-04-29,76.8
2011-04-28,76.8
2011-04-27,79.2
2011-04-26,81.3
2011-04-25,74.8
2011-04-22,76.6
2011-04-21,76.6
2011-04-20,77.4
2011-04-19,80.2
2011-04-18,82.8
2011-04-15,81.5
2011-04-14,82.2
2011-04-13,83.9
2011-04-12,85.2
2011-04-11,85.8
2011-04-08,88.5
2011-04-07,88.8
2011-04-06,89.7
2011-04-05,85.1
2011-04-04,85.4
2011-04-01,87.5
2011-03-31,90.9
2011-03-30,89.6
2011-03-29,91.8
2011-03-28,93.8
2011-03-25,93.5
2011-03-24,90.1
2011-03-23,91.7
2011-03-22,91.9
2011-03-21,95.6
2011-03-18,100.3
2011-03-17,103.7
2011-03-16,103.6
2011-03-15,94.6
2011-03-14,90.8
2011-03-11,91.7
2011-03-10,94.2
2011-03-09,90.9
2011-03-08,91.2
2011-03-07,94.6
2011-03-04,94.6
2011-03-03,100.4
2011-03-02,96.6
2011-03-01,97.5
2011-02-28,90.5
2011-02-25,93.1
2011-02-24,96.9
2011-02-23,96.7
2011-02-22,97.3
2011-02-21,94.3
2011-02-18,94.3
2011-02-17,94.4
2011-02-16,95.5
2011-02-15,94.7
2011-02-14,95.6
2011-02-11,97.2
2011-02-10,100.5
2011-02-09,99.3
2011-02-08,101.2
2011-02-07,101.4
2011-02-04,105.1
2011-02-03,102.3
2011-02-02,102.5
2011-02-01,97.2
2011-01-31,96.2
2011-01-28,90.3
2011-01-27,93.2
2011-01-26,93.3
2011-01-25,93.5
2011-01-24,93.7
2011-01-21,95.3
2011-01-20,97.8
2011-01-19,93.4
2011-01-18,97.6
2011-01-17,96.4
2011-01-14,96.4
2011-01-13,96.4
2011-01-12,98.3
2011-01-11,100.3
2011-01-10,102.5
2011-01-07,107.5
2011-01-06,112.9
2011-01-05,116.2
2011-01-04,102.8
2011-01-03,105.9
2010-12-31,110.4
2010-12-30,111.3
2010-12-29,111.3
2010-12-28,110.2
2010-12-27,106.1
2010-12-24,106.8
2010-12-23,106.8
2010-12-22,106.4
2010-12-21,104.2
2010-12-20,112.7
2010-12-17,119.1
2010-12-16,122.7
2010-12-15,125.2
2010-12-14,118.4
2010-12-13,110.4
2010-12-10,110.8
2010-12-09,109
2010-12-08,112.1
2010-12-07,110.4
2010-12-06,98.2
2010-12-03,102.7
2010-12-02,109.3
2010-12-01,110.1
2010-11-30,101.9
2010-11-29,100.4
2010-11-26,100.8
2010-11-25,101
2010-11-24,101
2010-11-23,90.8
2010-11-22,90.6
2010-11-19,94.5
2010-11-18,98.6
2010-11-17,95.1
2010-11-16,100.8
2010-11-15,103.9
2010-11-12,97.7
2010-11-11,91.6
2010-11-10,91.6
2010-11-09,90.4
2010-11-08,82.5
2010-11-05,81.7
2010-11-04,82.1
2010-11-03,83.1
2010-11-02,98.3
2010-11-01,98.7
2010-10-29,99.8
2010-10-28,98.7
2010-10-27,99.9
2010-10-26,97.4
2010-10-25,90.3
2010-10-22,92.4
2010-10-21,89.6
2010-10-20,87.1
2010-10-19,88.6
2010-10-18,89.5
2010-10-15,88.1
2010-10-14,84.6
2010-10-13,81.3
2010-10-12,78.3
2010-10-11,80.1
2010-10-08,80.1
2010-10-07,87.8
2010-10-06,90.4
2010-10-05,89.2
2010-10-04,96.7
2010-10-01,86.5
2010-09-30,85.1
2010-09-29,85.6
2010-09-28,84.6
2010-09-27,85.7
2010-09-24,83.7
2010-09-23,88.7
2010-09-22,89.8
2010-09-21,96.6
2010-09-20,103.6
2010-09-17,103.6
2010-09-16,103.8
2010-09-15,102.7
2010-09-14,102.4
2010-09-13,105.5
2010-09-10,107.3
2010-09-09,104.9
2010-09-08,100.9
2010-09-07,98.2
2010-09-06,95.3
2010-09-03,95.3
2010-09-02,103.2
2010-09-01,110.1
2010-08-31,103.7
2010-08-30,109.7
2010-08-27,109.2
2010-08-26,104.4
2010-08-25,100.7
2010-08-24,97.6
2010-08-23,95.5
2010-08-20,93.2
2010-08-19,91
2010-08-18,87.5
2010-08-17,90.9
2010-08-16,92.8
2010-08-13,84.3
2010-08-12,81.4
2010-08-11,76.2
2010-08-10,76.6
2010-08-09,79.8
2010-08-06,80.4
2010-08-05,84
2010-08-04,85.9
2010-08-03,81.1
2010-08-02,77.6
2010-07-30,78.2
2010-07-29,75.9
2010-07-28,76.3
2010-07-27,77.1
2010-07-26,77.3
2010-07-23,78.9
2010-07-22,78.8
2010-07-21,78.4
2010-07-20,78.7
2010-07-19,79.4
2010-07-16,81.2
2010-07-15,78.1
2010-07-14,79
2010-07-13,80.3
2010-07-12,82.2
2010-07-09,85.1
2010-07-08,85.5
2010-07-07,86.3
2010-07-06,82.6
2010-07-05,88.2
2010-07-02,88.2
2010-07-01,93.8
2010-06-30,89.7
2010-06-29,89.8
2010-06-28,84.2
2010-06-25,84.7
2010-06-24,85.4
2010-06-23,85.2
2010-06-22,85.9
2010-06-21,87.8
2010-06-18,94.4
2010-06-17,95.2
2010-06-16,96
2010-06-15,99.6
2010-06-14,102.9
2010-06-11,105.9
2010-06-10,103.3
2010-06-09,106.6
2010-06-08,108.7
2010-06-07,106.1
2010-06-04,106.4
2010-06-03,104.3
2010-06-02,105.2
2010-06-01,110.3
2010-05-31,112.1
2010-05-28,112.1
2010-05-27,111.5
2010-05-26,109.9
2010-05-25,112.7
2010-05-24,107.1
2010-05-21,108.7
2010-05-20,110.9
2010-05-19,98.1
2010-05-18,97.2
2010-05-17,96.6
2010-05-14,99.8
2010-05-13,89.5
2010-05-12,93.2
2010-05-11,96.8
2010-05-10,104.4
2010-05-07,112.6
2010-05-06,116.7
2010-05-05,95.8
2010-05-04,88.7
2010-05-03,83.6
2010-04-30,85.5
2010-04-29,83.3
2010-04-28,87.2
2010-04-27,88.9
2010-04-26,83
2010-04-23,85.2
2010-04-22,80.1
2010-04-21,79.9
2010-04-20,78.3
2010-04-19,82.3
2010-04-16,82.9
2010-04-15,83.9
2010-04-14,85.3
2010-04-13,86.7
2010-04-12,88.2
2010-04-09,89.8
2010-04-08,90.3
2010-04-07,92.2
2010-04-06,88.6
2010-04-05,90.1
2010-04-02,90.1
2010-04-01,89.8
2010-03-31,85.3
2010-03-30,86.2
2010-03-29,87.1
2010-03-26,87.4
2010-03-25,89.5
2010-03-24,90.1
2010-03-23,78.6
2010-03-22,78.5
2010-03-19,79.4
2010-03-18,75.9
2010-03-17,74.1
2010-03-16,76.9
2010-03-15,77.3
2010-03-12,76.4
2010-03-11,75.6
2010-03-10,75.9
2010-03-09,76.3
2010-03-08,77.6
2010-03-05,78.9
2010-03-04,76.1
2010-03-03,78.9
2010-03-02,78.4
2010-03-01,79.4
2010-02-26,81.2
2010-02-25,82.2
2010-02-24,83.2
2010-02-23,83.9
2010-02-22,81.4
2010-02-19,84.9
2010-02-18,87.2
2010-02-17,85.9
2010-02-16,85.5
2010-02-15,87
2010-02-12,87
2010-02-11,89.2
2010-02-10,90.2
2010-02-09,88.1
2010-02-08,88
2010-02-05,89.1
2010-02-04,90.9
2010-02-03,90
2010-02-02,83.7
2010-02-01,85.3
2010-01-29,86.3
2010-01-28,87.9
2010-01-27,86.3
2010-01-26,88.8
2010-01-25,88.1
2010-01-22,88.3
2010-01-21,87.5
2010-01-20,88.3
2010-01-19,87.9
2010-01-18,89.8
2010-01-15,89.8
2010-01-14,91.1
2010-01-13,95.5
2010-01-12,92.7
2010-01-11,93
2010-01-08,96.3
2010-01-07,104.4
2010-01-06,106.9
2010-01-05,102.5
2010-01-04,106.4
2010-01-01,107.5
2009-12-31,107.5
2009-12-30,104.4
2009-12-29,108.9
2009-12-28,108.2
2009-12-25,105
2009-12-24,105
2009-12-23,102.4
2009-12-22,107.7
2009-12-21,102.6
2009-12-18,93.8
2009-12-17,92.6
2009-12-16,94.4
2009-12-15,96.8
2009-12-14,93.3
2009-12-11,94
2009-12-10,90.9
2009-12-09,90
2009-12-08,86.1
2009-12-07,89.8
2009-12-04,95.3
2009-12-03,93.1
2009-12-02,88.1
2009-12-01,87.5
2009-11-30,86.1
2009-11-27,88.9
2009-11-26,82.8
2009-11-25,82.8
2009-11-24,83.7
2009-11-23,87.7
2009-11-20,87.3
2009-11-19,86.9
2009-11-18,89.1
2009-11-17,91.2
2009-11-16,92.5
2009-11-13,97.2
2009-11-12,102.2
2009-11-11,95.7
2009-11-10,95.7
2009-11-09,99.9
2009-11-06,105
2009-11-05,112.7
2009-11-04,116.2
2009-11-03,114
2009-11-02,113.7
2009-10-30,113.5
2009-10-29,116.6
2009-10-28,113.3
2009-10-27,114.1
2009-10-26,118.5
2009-10-23,113.4
2009-10-22,111.2
2009-10-21,111.9
2009-10-20,108.9
2009-10-19,114.7
2009-10-16,117.4
2009-10-15,117.8
2009-10-14,115.4
2009-10-13,111.1
2009-10-12,114.7
2009-10-09,114.7
2009-10-08,101.8
2009-10-07,105.1
2009-10-06,107.2
2009-10-05,105.7
2009-10-02,107.8
2009-10-01,112.6
2009-09-30,113.8
2009-09-29,115.2
2009-09-28,109.9
2009-09-25,110.7
2009-09-24,109.8
2009-09-23,111.9
2009-09-22,118
2009-09-21,118.4
2009-09-18,121.4
2009-09-17,121.8
2009-09-16,123.7
2009-09-15,119.6
2009-09-14,116.5
2009-09-11,114.7
2009-09-10,117.4
2009-09-09,114.6
2009-09-08,123.2
2009-09-07,127.6
2009-09-04,127.6
2009-09-03,134.1
2009-09-02,137.6
2009-09-01,135
2009-08-31,130.7
2009-08-28,129.1
2009-08-27,125.4
2009-08-26,125.5
2009-08-25,130.1
2009-08-24,131.1
2009-08-21,132.3
2009-08-20,131.9
2009-08-19,136
2009-08-18,136.7
2009-08-17,144.2
2009-08-14,144.7
2009-08-13,145.8
2009-08-12,147.5
2009-08-11,149.9
2009-08-10,149.1
2009-08-07,153.4
2009-08-06,147.7
2009-08-05,145.4
2009-08-04,141
2009-08-03,141.1
2009-07-31,138.5
2009-07-30,139.1
2009-07-29,139.6
2009-07-28,140.2
2009-07-27,143.1
2009-07-24,143.6
2009-07-23,147.3
2009-07-22,144.4
2009-07-21,143.9
2009-07-20,149.7
2009-07-17,156.3
2009-07-16,148.9
2009-07-15,151.8
2009-07-14,145
2009-07-13,137.8
2009-07-10,135.9
2009-07-09,136.5
2009-07-08,136.5
2009-07-07,138.6
2009-07-06,148.1
2009-07-03,149.1
2009-07-02,149.1
2009-07-01,161.6
2009-06-30,162.5
2009-06-29,158.4
2009-06-26,159
2009-06-25,161
2009-06-24,164.9
2009-06-23,173.1
2009-06-22,173.2
2009-06-19,182.3
2009-06-18,187.3
2009-06-17,170.1
2009-06-16,167.2
2009-06-15,166.5
2009-06-12,171.8
2009-06-11,171.7
2009-06-10,178.4
2009-06-09,175.3
2009-06-08,183
2009-06-05,183.4
2009-06-04,169
2009-06-03,162.9
2009-06-02,183.9
2009-06-01,190.3
2009-05-29,165.4
2009-05-28,167.5
2009-05-27,163.8
2009-05-26,146.1
2009-05-25,147.2
2009-05-22,147.2
2009-05-21,129.8
2009-05-20,122.6
2009-05-19,122.7
2009-05-18,122.1
2009-05-15,122.3
2009-05-14,123.5
2009-05-13,126.2
2009-05-12,126.3
2009-05-11,124.7
2009-05-08,130.5
2009-05-07,129.1
2009-05-06,125.2
2009-05-05,125.4
2009-05-04,127.8
2009-05-01,129.2
2009-04-30,124.2
2009-04-29,120.7
2009-04-28,122.6
2009-04-27,125.8
2009-04-24,125.8
2009-04-23,120.2
2009-04-22,120.2
2009-04-21,115.8
2009-04-20,115.1
2009-04-17,115.8
2009-04-16,109
2009-04-15,105.6
2009-04-14,107.7
2009-04-13,116.4
2009-04-10,119.7
2009-04-09,119.7
2009-04-08,119.7
2009-04-07,118.5
2009-04-06,122.9
2009-04-03,119.7
2009-04-02,111.7
2009-04-01,112.6
2009-03-31,117.3
2009-03-30,116.9
2009-03-27,117.9
2009-03-26,120.5
